ppm,intensity
-5.092083837191526,28.346041776779828
-5.09176883363833,28.70467022244327
-5.091453830085138,29.30933974525749
-5.091138826531946,30.075926785796867
-5.090823822978752,30.94251245962886
-5.09050881942556,31.867791467809525
-5.090193815872368,32.82071356659719
-5.089878812319174,33.76817687436903
-5.0895638087659805,34.6667742890221
-5.089248805212788,35.461563647120386
-5.088933801659596,36.09137127429199
-5.088618798106404,36.49783907412342
-5.088303794553211,36.634974388320074
-5.087988791000017,36.47698535181439
-5.087673787446825,36.023653917470085
-5.087358783893631,35.303418633307274
-5.087043780340439,34.37431241476463
-5.086728776787247,33.32227269610678
-5.086413773234055,32.25588341180469
-5.086098769680859,31.296959091352505
-5.085783766127667,30.5675997286271
-5.085468762574475,30.17584240371184
-5.085153759021281,30.202927741513747
-5.084838755468089,30.694863294524964
-5.084523751914897,31.65946098732786
-5.084208748361705,33.068110809031225
-5.08389374480851,34.86026959283976
-5.083578741255318,36.94869502427457
-5.083263737702126,39.22474766444873
-5.082948734148932,41.56472575238632
-5.08263373059574,43.83898918528712
-5.082318727042548,45.9247919425199
-5.082003723489354,47.72146720642331
-5.08168871993616,49.16407638486436
-5.081373716382968,50.23043510804513
-5.081058712829776,50.93767625056989
-5.080743709276582,51.32810090471895
-5.08042870572339,51.448566025619584
-5.0801137021701965,51.33090333144793
-5.0797986986170045,50.98105993239602
-5.079483695063811,50.381357687794036
-5.079168691510619,49.504766061103965
-5.078853687957427,48.33485248537386
-5.078538684404233,46.88260849030581
-5.078223680851039,45.192891463191415
-5.077908677297847,43.33808221329048
-5.077593673744655,41.40240618297673
-5.077278670191461,39.464370485376264
-5.076963666638269,37.58502661992566
-5.076648663085077,35.806274784306424
-5.076333659531883,34.15807102834515
-5.0760186559786895,32.66898059000022
-5.0757036524254975,31.373279155519413
-5.0753886488723055,30.310252466895463
-5.075073645319112,29.516025137174324
-5.07475864176592,29.012540730614717
-5.074443638212726,28.799868083631907
-5.074128634659534,28.856029772925183
-5.07381363110634,29.144229667593777
-5.073498627553148,29.62320907338801
-5.073183623999956,30.254907383943134
-5.072868620446762,31.005595785916285
-5.072553616893568,31.841090590896954
-5.072238613340376,32.720942327704904
-5.071923609787184,33.597976726281956
-5.0716086062339905,34.42703254922992
-5.071293602680798,35.181239899579964
-5.070978599127606,35.86857009546958
-5.070663595574411,36.53888850105767
-5.070348592021219,37.27420709367016
-5.070033588468027,38.16164536247794
-5.069718584914835,39.256825354629655
-5.069403581361641,40.55114895007051
-5.069088577808449,41.95668044445307
-5.068773574255257,43.316669374817764
-5.068458570702061,44.440330106095075
-5.068143567148869,45.15130459366486
-5.067828563595677,45.334114908268134
-5.067513560042485,44.96384352751744
-5.067198556489291,44.11057788181972
-5.066883552936099,42.91895025383599
-5.066568549382906,41.57078834965819
-5.0662535458297135,40.24277633237733
-5.06593854227652,39.07038034654613
